kml_name;kml_description;longitude;latitude;height
Sarmizegetusa;RomaniaRoman;22.78641355;45.51373937;0
Napoca;RomaniaRoman;23.59087741;46.78000761;0
Sucidava;Romania;24.46078713;43.76453075;0
Tropaeensium;Romania;27.96121305;44.08833731;0
Carsium;Romania;27.95259269;44.68198442;0
Histria;Romania;28.77208126;44.5471381;0
Capidava;Romania;28.09034277;44.49388486;0
Tomis;Romania;28.65874534;44.17401885;0
Callatis;Romania;28.58155609;43.81108424;0
Axiopolis;Romania;28.04014809;44.34665419;0
Decidava;RomaniaDacian;22.90197036;45.87550741;0
Pelendava;RomaniaDacian;23.80606701;44.31966664;0
Blidaru;RomaniaDacian;23.16224332;45.66352445;0
C?p?lna;RomaniaDacian;23.60406867;45.84746782;0
Piatra Ro?ie;RomaniaDacian;23.13369595;45.63882687;0
Costesti;RomaniaDacia;23.15637612;45.67961191;0
Bani?a;RomaniaDacian;23.2666777;45.44602099;0
Sarmizegetusa Regia;RomaniaDacian;23.31020703;45.62213663;0
Argamum;RomaniaGreek;28.93688056;44.75897471;0
Turris;Romania;24.87580257;43.71606026;0
Tibiscum;Romania;22.2377514;45.47697264;0
Herculane Spa;Romania;22.4148416;44.87811729;0
Romula;Romania;24.39561833;44.17388418;0
Aquae;Romania;23.00259306;45.75419984;0
Germisara;RomaniaDacian;23.16397504;45.93569986;0
Ocna Mure?;RomaniaAncient Salt Mine;23.86639906;46.39170105;0
Regianum(Magura piatra);Romania;24.01445288;44.11817183;0
Drobetae;Romania;22.65697482;44.63142545;0
Ampellum;Romania;23.22727461;46.15338464;0
Porolissum;Romania;23.15036058;47.18906484;0
Troesmis;Romania;28.1953405;45.11889668;0
Noviodunum;Romania;28.49399043;45.26968479;0
Diernia;Romania;22.39646527;44.72270345;0
Rusidava;Romania;24.26083766;44.66249998;0
Baia de Aram?;Romania;22.81028796;44.99909453;0
Apulon;Romania;23.5730804;46.06890791;0
Ziridava;Romania;21.07105722;46.16760285;0
Ad Mediam;RomaniaRoman;22.36693376;44.908508;0
Zambara;Romania;21.2331615;45.75543458;0
Mousaios;Romania;26.82368647;45.15023763;0
Potaissa;Romania;23.77266028;46.57032667;0
Sucidava;Romania;27.60333497;44.16027045;0
Arrubium;Romania;28.00257191;45.28853733;0
Aegyssus;Romania;28.79543899;45.17352224;0
Halmyris;Romania;29.1976889;45.02483052;0
Ibida;Romania;28.59011522;44.85393573;0
Ulmetum;Romania;28.33772658;44.5435305;0
Naissos;Serbia;21.89380136;43.31908394;0
Malata;SerbiaCeltic;19.61564771;45.21394584;0
Singidunum;SerbiaCeltic;20.4517719;44.823626;0
Margum;Serbia;21.06752546;44.69538624;0
Columbaria;SerbiaRoman;21.67848709;44.66087077;0
Horreum Margi;Serbia;21.37378814;43.93590437;0
Felix Romuliana;SerbiaRoman;22.18608487;43.89932786;0
Laznica;Serbia;21.81658674;44.23333053;0
Kosmaj;Serbia;20.56531333;44.46658732;0
Jadar;SerbiaIlyrian;19.22574958;44.53384157;0
Apatin;Serbia;18.97759022;45.66438058;0
Cusum;Serbia;19.86882079;45.25363286;0
Taurunum;Serbia;20.41048192;44.84434828;0
Sirmium;Serbia;19.61513263;44.97516868;0
Monsaureus;Serbia;20.7007218;44.67640025;0
Viminacium;Serbia;21.17120077;44.71767827;0
Jamena;Serbia;19.06413085;44.88417096;0
Poetovio;SloveniaCeltic;15.87146233;46.41912917;0
Aegida;Slovenia;13.73102639;45.54751024;0
Mansio Longatico;SloveniaRoman;14.23241243;45.91640712;0
Bre?ice;Slovenia;15.59492376;45.9020324;0
Kelea;Slovenia;15.27254611;46.23527572;0
Domseldorf;Slovenia;14.60019655;46.14527159;0
Braunsburg;AustriaCeltic (Boii);16.95732748;48.15384057;0
Brigantion;AustriaCeltic;9.745987594;47.50223193;0
Juvavum;AustriaCeltic;13.04465985;47.79971625;0
Ovilava;AustriaCeltic;14.0233704;48.15559934;0
Flavia Solva;AustriaRomanfounded ~ 15 A.D.;15.56350712;46.76768036;0
Carnuntum;AustriaRoman;16.86590071;48.11409281;0
Hallstatt;Austria;13.64684162;47.55733453;0
Lauriacum(Stadt);Austria;14.29200444;48.30626774;0
Comagena;Austria;16.05247891;48.3311958;0
Vindobona;Austria;16.37072324;48.2113131;0
Virunum (Noreia);Austria;14.36691923;46.69802306;0
Oenipons (Veldidena);Austria;11.406458;47.27202162;0
Villach;Austria;13.84884007;46.61601709;0
Laurieum;Austria;14.46662984;48.21930162;0
Z?vist;Czech RepublicCeltic;14.44165156;49.85788423;0
Hradi?t?;Czech RepublicCeltic;14.12130852;49.30571864;0
Putim;Czech Republic;14.11779865;49.26540805;0
Zv?kov;Czech RepublicCeltic;14.19204733;49.43917794;0
Wimpfen im Tal;Germany;9.165836926;49.22867591;0
Mattium;GermanyGerman(Chatti);9.38275526;51.16571672;0
Rheing?nheim;Germany;8.421715477;49.44385142;0
Borbetomagus;GermanyCeltic (Vangiones);8.358990364;49.62878245;0
Ingelheim;GermanyCeltic;8.057309535;49.97478949;0
Batavodurum;GermanyCeltic (Boii);13.4675742;48.57467482;0
Radasbona(Bayern);GermanyCeltic;12.10266992;49.02235811;0
Dommelberg;GermanyCeltic;7.584582613;50.31899213;0
Alcimoennis;GermanyCeltic;11.86050321;48.91823926;0
Manching;GermanyCeltic;11.50912122;48.71648563;0
Koblenz;GermanyCeltic;7.597304851;50.3610418;0
Antunnac;GermanyCeltic;7.403261056;50.43959997;0
Druidenstein;GermanyCeltic (Treveri);7.377915714;50.19052196;0
Otzenhausen;GermanyCeltic (Treveri);7.003034229;49.62232049;0
Wallendorf;GermanyCeltic (Treveri);6.290657791;49.87859477;0
Martberg;GermanyCeltic (Treveri);7.286327205;50.17907545;0
Kastel-Staadt;GermanyCeltic (Treveri);6.557089388;49.56428831;0
Aalen;GermanyRoman;10.09334688;48.8376785;0
Statio;GermanyRoman Station;11.18483699;48.89250743;0
Castellum Guntia;GermanyRomanfounded ~ 70 AD;10.27459524;48.45522637;0
Damasia(Augusta Vindelicorum);GermanyRomanfounded ~ 15 B.C.;10.89704389;48.36882599;0
Alteburg;GermanyRoman;6.969194834;50.91271508;0
Durnomagus;GermanyRoman;6.84178914;51.09279795;0
Cologne(Oppidum Ubiorum);GermanyRoman;6.959998774;50.94012245;0
Stuttgart;Germany;9.213829125;48.80455771;0
Augusta Treviorum(Trier);GermanyRoman;6.635837207;49.75262132;0
Bonna;GermanyRoman;7.103050528;50.73332255;0
Novaesium;GermanyRomanFounded ~ 16 BC;6.691135304;51.19626642;0
Constantia;GermanyRoman;9.17165777;47.66297847;0
Moguntiacum;Germany;8.275956348;49.99750164;0
Phabiranum;Germany;8.806000169;53.07544167;0
Heidelberga;Germany;8.689059311;49.41050896;0
Rigomagus;Germany;7.228671615;50.57836493;0
Ehrenbreitstein;Germany;7.613175464;50.36448113;0
Neuwied;Germany;7.454440823;50.43120677;0
Duisburg;Germany;6.768124226;51.43258662;0
Augusto Nemetum;Germany;8.44055463;49.31707853;0
Sorviodurum;Germany;12.56950116;48.88103014;0
Aquae Granni;Germany;6.084568994;50.77623716;0
Castra Vetera;Germany;6.448352423;51.66737066;0
Lopodunum;Germany;8.609712512;49.4707365;0
Vicus Beda;Germany;6.522314516;49.97413622;0
B?ckingen;Germany;9.197941458;49.13429207;0
Schwabach;Germany;11.02132364;49.32981704;0
Foetes;Germany;10.69961065;47.56846018;0
Arrabona;HungaryCeltic;17.63484541;47.68486434;0
Savaria;HungaryRomanfounded ~ 45 AD;16.62130019;47.23458017;0
Brigetio;Hungary;18.15756217;47.73469444;0
Scarbantia;Hungary;16.59118902;47.68651155;0
Strigonium;Hungary;18.73721566;47.79888437;0
Partiscum;Hungary;20.147026;46.25408756;0
Vacium;Hungary;19.13105861;47.77801149;0
Aquincum;Hungary;19.04625432;47.5395836;0
P?cs;Hungary;18.22532677;46.07685795;0
Szigetv?r;Hungary;17.80262092;46.04894146;0
Nitra;SlovakiaCeltic;18.08502801;48.31232627;0
Istropolis(Posonium);SlovakiaCeltic (Boii);17.10864408;48.14224747;0
Celemantia;Slovakia;18.19849965;47.7451127;0
Dev?n;Slovakia;16.97863035;48.17357152;0
Eburodunum;SwitzerlandCeltic (Helvetii);6.639914967;46.77988609;0
Aventicum;SwitzerlandCeltic;7.040616779;46.88006246;0
La T?ne;SwitzerlandCeltic (Helvetii);7.023680638;47.00610531;0
Turicum;SwitzerlandCeltic;8.538852541;47.3704992;0
Thun;SwitzerlandCeltic;7.629038309;46.75809067;0
Salodurum;SwitzerlandCeltic;7.535757307;47.21988958;0
Belenus;SwitzerlandCeltic;7.245526818;47.13636795;0
Vindonissa;SwitzerlandRoman;8.213838669;47.47642645;0
Augusta Raurica;SwitzerlandRomanfounded ~ 44 BC;7.721476239;47.53328954;0
Urba;SwitzerlandRomanfounded ~ 160 AD;6.531663602;46.72418482;0
Delemonte;Switzerland;7.345123644;47.365616;0
Aarau;Switzerland;8.045162899;47.38910534;0
Lenzburg;Switzerland;8.185184101;47.38723274;0
Tamaiae;Switzerland;6.956114339;46.25454615;0
Penneloci;Switzerland;6.923767988;46.3960319;0
Genava;Switzerland;6.14637318;46.20128226;0
Curia Raetorum;Switzerland;9.531306528;46.84887436;0
Viviscus;Switzerland;6.847118527;46.45850284;0
Noviodunum(Equestris);Switzerland;6.238593164;46.38275087;0
Lousonna;Switzerland;6.632606143;46.52049322;0
Octodurus;Switzerland;7.073346819;46.09904568;0
Kition;CypusCaphtorim;33.63054761;34.92325077;0
Salamis;Cyprus;33.90350921;35.18354226;0
Paphos;Cyprus;32.40758923;34.75962457;0
Choirokoitia;Cyprus;33.34411388;34.79689809;0
Alambra;Cyprus;33.40036625;34.99004316;0
Engomi;Cyprusalso called Tuzla;33.87056856;35.16587903;0
Kyrenia;Cyprus;33.32413594;35.33981274;0
Kourion;Cyprus;32.8847423;34.66641781;0
Tamassos;Cyprus;33.28098844;35.0052367;0
Ledra;Cyprus;33.36479827;35.17688357;0
Amathous;Cyprus;33.14182335;34.71254632;0
Untitled Placemark;Cyprus;32.98320596;34.57712157;0
Idalion;Cyprus;33.42297771;35.01595474;0
Kalavasos(Tenta);Cyprus;33.29534028;34.77257688;0
Lefkara;Cyprus;33.30718471;34.86693043;0
Arsinoe;Cyprus;33.9407832;35.12332733;0
Lapithos;Cyprus;33.17516826;35.33629936;0
Palaia Paphos;Cyprus;32.57383329;34.70782883;0
Soloi;Cypus;32.81140116;35.13981764;0
Karpasia;CyprusPhoenician;34.37381762;35.62829875;0
Andorra la Vella;Andorra;1.500266009;42.49843702;0
Caletum;France;1.85309404;50.95603304;0
Bordeaux;FranceAquitanians;-0.582926106;44.84792165;0
Tolosa;FranceAquitanians;1.403072942;43.61288912;0
Lapurdum;FranceBasque;-1.474927955;43.48991279;0
Ingena;FranceCeltic (Abrincatui);-1.356542564;48.68156213;0
Bibracte;FranceCeltic (Aedui);4.038920075;46.92581587;0
Vienna;FranceCeltic (Allobroges);4.872141942;45.52168451;0
Aix-les-Bains;FranceCeltic (Allobroges);5.906857904;45.68998975;0
Lugodunon (Lugdunum);FranceCeltic (Allobroges);4.837457121;45.7666963;0
Saint-?tienne;FranceCeltic (Allobroges);4.388152739;45.43909747;0
Cularo(Gratianopolis);FranceCeltic (Allobroges);5.732168824;45.19310956;0
Samarobriva;FranceCeltic (Ambiani);2.294599956;49.89686708;0
Angers (Juliomagus);FranceCeltic (Andecavi);-0.552679163;47.46972806;0
Gergovia;FranceCeltic (Arverni);3.123372204;45.72207321;0
Atrebatum;FranceCeltic (Atrebates);2.775285774;50.2905628;0
Baiocas;FranceCeltic (Baiocasses);-0.705528946;49.27644695;0
Bratuspantium;FranceCeltic (Bellovaci);2.080802184;49.42884789;0
Avaricon;FranceCeltic (Bituriges);2.395211352;47.08396371;0
Matisco;FranceCeltic (Brannovices);4.834300576;46.30510201;0
Autricum;FranceCeltic (Carnutes);1.484731271;48.44412155;0
Cenabum;FranceCeltic (Carnutes);1.903910597;47.90246019;0
Ch?lons-en-Champagne;FranceCeltic (Catalauni);4.363642001;48.955216;0
Vindinium(Civitas Cenomanorum);FranceCeltic (Cenomani)also called Subdinnum;0.203151945;48.00345353;0
Durantasia;FranceCeltic (Ceutrones);6.531167075;45.48482323;0
Curiosol;FranceCeltic (Curiosolitae);-2.16924816;48.48121816;0
Noeodunum;FranceCeltic (Diablintes);-0.494767811;48.25565409;0
Atuatuca Tungrorum;BelgiumCeltic (Eburones);5.465116138;50.77949168;0
Noviomagus Lexoviorum;FranceCeltic (Lexovii);0.223514309;49.1449127;0
Andematunnum;FranceCeltic (Lingones);5.333812857;47.8641573;0
Alesia;FranceCeltic (Mandubii);4.501815706;47.53576413;0
Divodurum;FranceCeltic (Mediomatrici);6.176834455;49.1157337;0
Gesoriacum;FranceCeltic (Morini);1.606027615;50.7256945;0
Naunnt;FranceCeltic (Namnetes);-1.542924323;47.21145744;0
Bagacum;FranceCeltic (Nervii);3.791422839;50.29943243;0
(Lutetia) Paris;FranceCeltic (Parisii);2.343544951;48.86064628;0
P?rigueux;FranceCeltic (Petrocorii);0.718308887;45.18387007;0
Limonum;FranceCeltic (Pictones);0.341609448;46.58366321;0
Condate;FranceCeltic (Redones);-1.677184859;48.11196736;0
Durocortorum(Rheims);FranceCeltic (Remi);4.026496663;49.25739488;0
Civita Sagiensis;FranceCeltic (Sagii);0.171595331;48.6047901;0
Senones (Agedincum);FranceCeltic (Senones);3.279683769;48.19731993;0
Montargis (Vellaunodunum);FranceCeltic (Senones);2.732784441;47.99723612;0
La Rochelle;FranceCeltic (Santones);-1.147641215;46.158947;0
Vesontio;FranceCeltic (Sequani);6.025161734;47.23604453;0
Noviodunum;FranceCeltic (Suessiones);3.326561546;49.37989817;0
Turones (Caesarodunum);FranceCeltic (Turones);0.689727393;47.3940025;0
Coutances;FranceCeltic (Unelli also called Veneli);-1.444966293;49.0482105;0
Crociatonum;FranceCeltic (Unelli);-1.247796;49.303249;0
Alauna;FranceCeltic (Unelli);-1.476186105;49.50630797;0
Uxellodunum;FranceCeltic;2.00042516;46.95081917;0
Noviodunum Biturigum;FranceCeltic;1.805239712;47.53458349;0
Vapincum;FranceCeltic;6.080205316;44.55915467;0
Blavia;France;-0.664632444;45.12916111;0
Gordes;FranceCeltic;5.199546003;43.9117901;0
Verdun;FranceCeltic;5.386840838;49.15920256;0
Avenio;FranceCeltic;4.807208925;43.94840447;0
Nyrax;FranceCeltic;5.141237331;44.36041583;0
Rod?s;FranceCeltic;2.571313639;44.350621;0
Toul;France;5.889964284;48.67556872;0
Nemetodorum;France;2.201081374;48.88298342;0
Warnacum;France;1.528310034;49.07719522;0
Decetia;France;3.461509687;46.82841314;0
Rennes-le-Ch?teau;France;2.263214491;42.92755726;0
Noviodunum;France;3.156507878;46.98658493;0
Mont Lassois;France;4.531708808;47.90739762;0
Nemessos;France;3.08565866;45.77694466;0
Tricassium;France;4.08185134;48.30085264;0
Valentia Julia(Viennensis Prima);FranceCeltic;4.895392296;44.93136114;0
Bourbon;France;3.768705742;46.62111566;0
Caracotinum;France;0.201049659;49.50691187;0
Aballo;France;3.908889897;47.4897046;0
Melun;France;2.657883837;48.53629363;0
Vicus Dolensis;France;1.706374809;46.82906692;0
Vindocinum;France;1.066778234;47.79361565;0
Saint-?milion;France;-0.15584768;44.89351413;0
Antissiodorum;France;3.573495574;47.79693869;0
Acumum;France;4.751638952;44.55730288;0
Carcassonne;France;2.352204463;43.21355859;0
Ratumacos (Rotomagus);FranceCeltic (Veliocassi);1.093580159;49.43981568;0
Ruessium;FranceCeltic (Vellavi);3.884655362;45.0447713;0
Araegenus;FranceCeltic (Viducasses);-0.431263788;49.10420703;0
Vasio Vocontiorum;FranceCeltic (Vocontii);5.07420041;44.24109348;0
Lucus;FranceCeltic (Vocontii);5.45145496;44.61561745;0
Apt;FranceCeltic(Vulgientes);5.397262673;43.87582764;0
Roman villa;France(Corsica);9.22172927;41.37147884;0
Aleria;France(Corsica)Ionian;9.514118458;42.10238963;0
Filitosa;France(Corsica);8.869779624;41.74900715;0
Olbia;FranceGreek(Ionian);6.122798548;43.08121621;0
Massilia;FranceGreek (Ionian);5.373235843;43.30500761;0
Agathe Tyche;FranceGreek;3.475069014;43.30640205;0
Athenopolis;France;6.639897191;43.26963289;0
Antipolis;France;7.122974566;43.57976373;0
Forum Iulii;France;6.73410893;43.43238623;0
Illiberis;FranceIberian;2.972189505;42.59913577;0
Aegitna;FranceOxybian port town;7.010371342;43.54965228;0
Saargem?nd;FranceRoman;7.067045464;49.1109691;0
Aquae Sextiae;FranceRoman;5.439036256;43.52898364;0
Argentan;FranceRoman;-0.018299355;48.74417029;0
Narbo;FranceRomanfounded ~ 118 B.C.;3.004078882;43.18384211;0
Darioritum;FranceRoman;-2.757971864;47.65508817;0
Ariolica;FranceRoman;6.356530476;46.90300964;0
Luxovium;FranceRoman;6.381342179;47.81666428;0
Castres;France;2.240466351;43.60569467;0
Gisacum;France;1.229629833;49.00108911;0
Chalon-sur-Sa?ne;France;4.856977249;46.78227101;0
Aquae Neri;France;2.662088753;46.28792954;0
Mediolanum Aulercorum;France;1.153170983;49.02304058;0
Pontisara;France;2.092834443;49.04922987;0
Divio;France;5.045148533;47.32399736;0
Augustomagus(Civitas Silvanectium);France;2.584567507;49.20652017;0
Mediolanum Santonum;FranceRomanfounded ~ 20 B.C.;-0.640984347;45.74802231;0
Autun;France;4.297408397;46.95302951;0
Portus Ratiatus;France;-1.546588433;47.18422521;0
Corspotium;France;-4.096302133;47.99497414;0
Alaudanum(Lugdunum Clavatum);France;3.625023084;49.56416869;0
Andesina;France;5.486609954;48.3848677;0
Noviomagus(Veromanduorum);FranceRoman;3.002127166;49.58155923;0
Brivodorum;FranceRoman;2.739442599;47.63694282;0
Condatomagus;France;3.079396636;44.09790695;0
Belley;FranceRoman;5.686749536;45.75942986;0
Gordona;FranceRoman;2.840405532;47.33226273;0
Entremont (Opidum);FranceSalyes;5.438982735;43.55221024;0
Arles;FranceSalyas;4.629641431;43.67716378;0
Tarusco;FranceSalyes;4.657534354;43.80516019;0
Ernaginum;FranceSalyas;4.697388581;43.76648181;0
Glanum;FranceSalyas;4.832753572;43.77390919;0
Aurignac;France;0.881790048;43.21558873;0
Coriallo;France;-1.622791923;49.64153493;0
Castellum Menapiorum;France;2.485369361;50.80126949;0
Saintes-Maries-de-la-Mer;France;4.430504484;43.4525911;0
Ucetia;France;4.419912538;44.01276063;0
Salon;France;5.097627817;43.63938615;0
Cassis;France;5.538817212;43.21546838;0
Ayga Mortas;France;4.191324685;43.56679698;0
Telo Martius;France;5.932031289;43.12209661;0
Die;France;5.370450769;44.7525092;0
Limoges (Augustoritum);France;1.251807628;45.83040899;0
Genainville;France;1.771864744;49.12003681;0
Argentoratum;France;7.745775948;48.58317376;0
Ruscino;France;2.945239752;42.70862693;0
Clausurae;France;2.839317967;42.4846002;0
Nimes;France;4.360338204;43.83437432;0
Salsuae;France;2.920373794;42.83806645;0
Bezier;France;3.207992612;43.33941664;0
Cessero;France;3.419364008;43.39626149;0
Oppidum Ambrussum;France;4.151374129;43.71536429;0
Arausio;France;4.808821239;44.135034;0
Agen;France;0.613487419;44.20446328;0
Monsac;France;3.059259691;43.28213049;0
Axima;France;6.652425589;45.55692008;0
Horrea;France;6.939778852;43.52305494;0
Nicaea;France;7.276205809;43.71906749;0
Vintium;France;7.113488787;43.72227421;0
Epomanduodurum;France;6.796980981;47.44927457;0
Lerina;France;7.047325373;43.50724812;0
Gardanne;France;5.468778097;43.45539775;0
Brigantium;France;6.636833808;44.89693214;0
Albi;France;2.148057428;43.92756961;0
Royan;France;-1.03029878;45.62987526;0
Rodumna;France;4.067134821;46.03971026;0
Acitodunum;France;2.046013217;46.08589405;0
Vippius;France;3.423367261;46.1249182;0
Iciodurum;France;3.248826372;45.54440655;0
Grignan;France;4.908815647;44.4188309;0
Sisteron;France;5.9434624;44.19658635;0
Digne;France;6.232836304;44.09284679;0
Lero;France;7.044968066;43.52280275;0
Bergomum;ItalyCeltic(Cenomani);9.663223289;45.70332947;0
Milan(Mediolanum);ItalyCeltic (Insubres);9.186235091;45.4661571;0
Alba;ItalyEqui;13.40763796;42.08203576;0
Vettona;ItalyEtruscan;12.48485869;43.01302306;0
Felsina(Bononia);ItalyEtruscan;11.3384663;44.49538457;0
Atria;ItalyEtruscan;12.0563328;45.05594427;0
Alsium;ItalyEtrurian;12.07807486;41.94970464;0
Tuscania;ItalyEtruscan;11.86945607;42.41959796;0
Sutrium;ItalyEturian;12.22604335;42.24117727;0
Civitavecchia;ItalyEtruscan;11.79680439;42.09117227;0
Falerii;ItalyEtrurian;12.41101199;42.28868133;0
Campi Bisenzio;ItalyEtruscan;11.13535969;43.82124196;0
San Gimignano;ItalyEtruscan;11.04186672;43.46817981;0
Siena;ItalyEtruscan;11.33086865;43.31863533;0
Vetralla;ItalyEtruscan;12.07938414;42.30769644;0
Regas;ItalyEtruscan;11.71131227;42.21493393;0
Vatluna;ItalyEtruscan;10.96980633;42.86002205;0
Mevania;Italy;12.61019529;42.93469764;0
Veji;ItalyEtruscan;12.39754781;42.02075764;0
Marsiliana;ItalyEtruscan Necropoli and Castle;11.34611964;42.53818387;0
Tarchnal;ItalyEtruscan;11.75186608;42.25468325;0
Velch(Vulci);ItalyEtruscan;11.60657348;42.35186069;0
Cortona;ItalyEtruscan;11.98484943;43.27570657;0
Arretium Vetus;ItalyEtruscan;11.88140984;43.4653011;0
Volsinii Novi;ItalyEtruscan;11.98631678;42.6444157;0
Telamon;ItalyEtruscan;11.13338243;42.55356714;0
Montefiascone;ItalyFaliscan;12.03161889;42.53867712;0
Anxanum;ItalyFrentani;14.39114183;42.23254486;0
Andora;ItalyFocesi;8.146220136;43.95422211;0
Heraclea Lucania;ItalyGreek;16.67324379;40.20958776;0
Terranova da Sibari;ItalyGreek;16.34040702;39.6545106;0
Amphissa?;ItalyGreek;16.40820506;38.32472179;0
Scyllaeum;ItalyGreek;15.71457678;38.25566106;0
Pellaro;ItalyGreek;15.64605319;38.02283193;0
Stylos;Italy;16.46830109;38.47798671;0
Elea(Velia);ItalyGreek(Ionian);15.157137;40.16009751;0
Gerakion;Italy;16.21825439;38.27234629;0
Lipara;ItalyGreek;14.95408588;38.46714481;0
Hatria;Italy;13.97676611;42.58161124;0
Ancona;Italy;13.51736912;43.61863413;0
Pyrgi;ItalyGreek;11.95680723;42.01942338;0
Epizephyrian Locris;ItalyGreek (Locrian)founded ~ 680 BC;16.24116016;38.22118623;0
Neapolis(Parthenope);ItalyGreek;14.2591718;40.84952543;0
Cyme(Cumae);ItalyGreek;14.05465393;40.8456738;0
Laus;ItalyGreek;15.8277988;39.78164691;0
Motoala;ItalyGreek;17.03727369;40.63546572;0
Genusia;ItalyGreek;16.75758596;40.57715919;0
Medma (Nicotera);ItalyGreek;15.93928622;38.55126694;0
Turiostum;ItalyGreek;16.47055888;40.24788743;0
Petelia;ItalyGreek;16.79074744;39.11147655;0
Crimisa;ItalyGreek;17.06399614;39.37950858;0
Scylletium;ItalyGreek;16.51951768;38.78190199;0
Caulonia;ItalyGreek;16.40728863;38.38169714;0
Aikai(Troja);ItalyGreek;15.30947692;41.36145852;0
Mamertium;ItalyGreek;15.98428256;38.29051801;0
Thurii;ItalyGreek;16.47013744;39.69568985;0
Poseidonia(Paestum);ItalyGreek;15.00570941;40.4225394;0
Decastodium;ItalyGreek;15.78456565;37.92680061;0
Muranum;ItalyGreek;16.13553088;39.84426028;0
Coprasia;ItalyGreek;16.27342249;39.6170501;0
Siris;ItalyGreek;16.54200139;40.1487965;0
Cossianum;ItalyGreek;16.32162417;39.78502313;0
Cosentia;ItalyGreek;16.25360098;39.2961057;0
Terina;ItalyGreek;16.15947779;39.03685797;0
Roscianum;ItalyGreek;16.63546048;39.57439876;0
Egnatia;ItalyGreek;17.39057949;40.88757504;0
Barion;ItalyGreek;16.86978389;41.12845596;0
Monopoli;ItalyGreek;17.30043754;40.95231456;0
Anxa(Callipolis);ItalyGreek;17.97577244;40.05484647;0
Soletum;Italy;18.20725729;40.18721038;0
Gravina(Silvium);ItalyGreek;16.41576736;40.81815194;0
Uxentum;ItalyGreek;18.1584969;39.92663954;0
Hipponion;ItalyGreek;16.09880916;38.67791619;0
Hydrus;ItalyGreek;18.49148027;40.14554035;0
Leuca;ItalyRoman temple to Minerva;18.35484924;39.79801061;0
Hadrian Port;Italy;18.30264442;40.39140216;0
Sybar;ItalyMessapii;18.14808035;40.33385761;0
Nardo;ItalyMessapi;18.03146866;40.17848592;0
Sipontum;ItalyGreek(Dauni);15.89622978;41.60713146;0
Canusium(Canosa);ItalyGreek(Dauni);16.06012504;41.21617806;0
Sybaris;ItalyGreek(Achaean);16.45470803;39.7477157;0
Croton;ItalyGreek(Achean)founded ~ 710 BC;17.12958871;39.08191718;0
Metapontum;ItalyGreek(Achaean);16.82538519;40.38324426;0
Taras(Tarentum);ItalyGreek(Spartan)founed ~ 707 BC;17.23784472;40.47280819;0
Anagni;ItalyHernici;13.15872311;41.74221002;0
Ferentinum;ItalyHernici;13.25386134;41.69118094;0
Lanuvium;ItalyLatins;12.69733051;41.67466245;0
Lavinium;ItalyLatins;12.47881806;41.66135602;0
Oscela;ItalyLepontii;8.290733327;46.11502897;0
Luca;ItalyLigurian;10.50848277;43.84475354;0
Albintimilium;ItalyLigurian;7.602816546;43.79133151;0
Bordighera;ItalyLigurian;7.672446921;43.78046698;0
Eburum;ItalyLucanian;15.0578007;40.61741464;0
Akeru (Acerra);ItalyOsci;14.37396303;40.94581416;0
Nequinum;ItalyOsco-Umbrian;12.51521714;42.5199522;0
Lampedusa;ItalyPhoenician;12.60813521;35.50205692;0
Cossyra;Italy(Pantelleria Island)Phoenician;11.94755782;36.83018579;0
Bitontinon;ItalyPeucetii;16.69124557;41.10873355;0
Tolentino;ItalyPiceni;13.28528658;43.20892553;0
Cluana;ItalyPiceni;13.73075305;43.30655844;0
Novilara;ItalyPiceni;12.9303396;43.86025379;0
Ascoli Piceno;ItalyPiceni;13.57586782;42.85557022;0
Interamnia Praetutiana;ItalyPraetutii;13.70134913;42.65977826;0
Castrum Novum;ItalyPraetutii;13.96340869;42.7511622;0
Statio Maiensis;ItalyRomanfounded ~ 15 AD;11.16466459;46.67081302;0
Lunae;ItalyRomanfounded ~ 177 B.C.;10.02502907;44.06526361;0
Florentina(Florence);ItalyRomanfounded ~ 59 B.C.;11.255835;43.76931192;0
San Gemini;ItalyRoman;12.54329485;42.61057914;0
Castrum Firmanorum;Italy;13.80228959;43.16729613;0
Eporedia;Italy;7.875849339;45.46698391;0
Gorizia;ItalyRoman;13.6287649;45.9435219;0
Aquileia;ItalyRomanfounded ~ 180 B.C.;13.36649598;45.76774157;0
Fanum Fortunae;Italy;13.01688024;43.84486756;0
Urvinum Mataurense;Italy;12.6349382;43.72783983;0
Peltuinum;Italy;13.62127815;42.28536778;0
Matutia;Italy;7.77586549;43.81711257;0
Novum Comum;Italy;9.081697611;45.81104016;0
Lecco;Italy;9.391840426;45.85385578;0
Furfane;ItalyRoman town;15.89393981;41.26662829;0
Matinum;ItalyRoman port;16.07424009;41.71150767;0
Portus;ItalyTrajan's Harbour;12.26214166;41.78020991;0
Rome;Italy;12.47610565;41.89462356;0
Forum Cornelii;ItalyRomanfounded ~ 82 BC;11.71407481;44.35451419;0
Mons Tyronum;ItalyRoman fort and traing camp;18.09990287;40.32433195;0
Calterna;ItalyRoman;11.47288971;44.44232165;0
Cluentis Vicus;ItalyRomanfounded ~ 50 BC;13.68090474;43.31630086;0
Pisaurum;ItalyRomanfounded ~ 184 BC;12.90977082;43.90920018;0
Orta Nova (a Roman post stop);Italy;15.70903772;41.32818147;0
