kml_name;kml_description;kml_description_2;longitude;latitude;height
Athach / Khirbet Attir;"1Sam <a href=""https://www.biblegateway.com/passage/?search=1Sam.30.30&version=ESV"">30:30</a>";;35.016111;31.3525;0
Athach / Khirbet el Ater;"1Sam <a href=""https://www.biblegateway.com/passage/?search=1Sam.30.30&version=ESV"">30:30</a>";;34.8783;31.61593;0
Atharim / road between Kadesh-barnea and Arad;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.1&version=ESV"">21:1</a>";;34.456929;30.680128;0
Atharim / road between Kadesh-barnea and Arad;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.1&version=ESV"">21:1</a>";;34.779822;30.878961;0
Atharim / En Hazeva;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.1&version=ESV"">21:1</a>";another name for the Brook of Egypt;35.2459;30.8087;0
Atharim / En Tamar;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.1&version=ESV"">21:1</a>";another name for the Brook of Egypt;35.351662;30.985553;0
Atharim / Mezad Tamar;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.1&version=ESV"">21:1</a>";another name for the Brook of Egypt;35.243068;31.026754;0
Atharim / road between the Dead Sea and Arad;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.1&version=ESV"">21:1</a>";;35.379492;31.133624;0
Atharim / road between the Dead Sea and Arad;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.1&version=ESV"">21:1</a>";;35.17554;31.171;0
Athens;"Acts <a href=""https://www.biblegateway.com/passage/?search=Acts.17.15&version=ESV"">17:15</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts.17.16&version=ESV"">17:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts.17.21&version=NLT"">17:21</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts.17.22&version=ESV"">17:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts.18.1&version=ESV"">18:1</a>, 1Thess <a href=""https://www.biblegateway.com/passage/?search=1Thess.3.1&version=ESV"">3:1</a>";;23.726738;37.971851;0
Atroth-beth-joab / within 5 km of Bethlehem;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.2.54&version=ESV"">2:54</a>";;35.20764;31.74927;0
Atroth-beth-joab / within 5 km of Bethlehem;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.2.54&version=ESV"">2:54</a>";;35.207639;31.704306;0
Atroth-shophan / Rujm Ataruz;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.32.35&version=ESV"">32:35</a>";;35.68742;31.591311;0
Atroth-shophan / Khirbet Ataruz;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.32.35&version=ESV"">32:35</a>";;35.665938;31.5753;0
Attalia / Antalya;"Acts <a href=""https://www.biblegateway.com/passage/?search=Acts.14.25&version=ESV"">14:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Acts.14.26&version=NIV"">14:26</a>";;30.703614;36.881272;0
Aven / Beitin;"Hos <a href=""https://www.biblegateway.com/passage/?search=Hos.10.8&version=ESV"">10:8</a>";another name for Beth-rehob;35.241389;31.922778;0
Aven / Al Bira;"Hos <a href=""https://www.biblegateway.com/passage/?search=Hos.10.8&version=ESV"">10:8</a>";another name for Beth-rehob;35.214958;31.905142;0
Aven / Burj Beitin;"Hos <a href=""https://www.biblegateway.com/passage/?search=Hos.10.8&version=ESV"">10:8</a>";another name for Beth-rehob;35.245478;31.921866;0
Avith / Rujum al Juththa;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.36.35&version=ESV"">36:35</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.1.46&version=ESV"">1:46</a>";;35.601921;30.206;0
Avva / Kafr Aya;"2Kgs <a href=""https://www.biblegateway.com/passage/?search=2Kgs.17.24&version=ESV"">17:24</a>";another name for Kedesh 1;36.690556;34.684722;0
Avva / Imma;"2Kgs <a href=""https://www.biblegateway.com/passage/?search=2Kgs.17.24&version=ESV"">17:24</a>";another name for Kedesh 1;36.569471;36.237868;0
Avva / along the Karkheh River;"2Kgs <a href=""https://www.biblegateway.com/passage/?search=2Kgs.17.24&version=ESV"">17:24</a>";another name for Kedesh 1;47.198778;33.292032;0
Avva / along the Karkheh River;"2Kgs <a href=""https://www.biblegateway.com/passage/?search=2Kgs.17.24&version=ESV"">17:24</a>";another name for Kedesh 1;47.869402;31.782302;0
Avva / along the Karun River;"2Kgs <a href=""https://www.biblegateway.com/passage/?search=2Kgs.17.24&version=ESV"">17:24</a>";another name for Kedesh 1;50.469074;31.635166;0
Avva / along the Karun River;"2Kgs <a href=""https://www.biblegateway.com/passage/?search=2Kgs.17.24&version=ESV"">17:24</a>";another name for Kedesh 1;48.1654;30.4275;0
Avva / along the Karkheh River;"2Kgs <a href=""https://www.biblegateway.com/passage/?search=2Kgs.17.24&version=ESV"">17:24</a>";another name for Aroer 3;47.198778;33.292032;0
Avva / along the Karkheh River;"2Kgs <a href=""https://www.biblegateway.com/passage/?search=2Kgs.17.24&version=ESV"">17:24</a>";another name for Arsinoe;47.869402;31.782302;0
Avva / along the Karun River;"2Kgs <a href=""https://www.biblegateway.com/passage/?search=2Kgs.17.24&version=ESV"">17:24</a>";another name for Arsinoe;50.469074;31.635166;0
Avva / along the Karun River;"2Kgs <a href=""https://www.biblegateway.com/passage/?search=2Kgs.17.24&version=ESV"">17:24</a>";another name for Arsinoe;48.1654;30.4275;0
Avvim / Et Tell;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.18.23&version=ESV"">18:23</a>";another name for Ama;35.261111;31.916944;0
Avvim / Khirbet el Maqatir;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.18.23&version=ESV"">18:23</a>";another name for Amana;35.2496;31.91476;0
Avvim / Khirbet Nisieh;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.18.23&version=ESV"">18:23</a>";another name for Amana;35.228619;31.897515;0
Avvim / Khirbet Ibn Baraq;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.18.23&version=ESV"">18:23</a>";another name for Amana;35.2464;31.9125;0
Avvim / Khirbet Haiyan;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.18.23&version=ESV"">18:23</a>";another name for Amate;35.270379;31.905169;0
Avvim / Et Tell;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.18.23&version=ESV"">18:23</a>";another name for Ar;35.261111;31.916944;0
Avvim / Khirbet el Maqatir;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.18.23&version=ESV"">18:23</a>";another name for Ar;35.2496;31.91476;0
Avvim / Khirbet Nisieh;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.18.23&version=ESV"">18:23</a>";another name for Ar;35.228619;31.897515;0
Avvim / Khirbet Ibn Baraq;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.18.23&version=ESV"">18:23</a>";another name for Ar;35.2464;31.9125;0
Avvim / Khirbet Haiyan;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.18.23&version=ESV"">18:23</a>";another name for Ar;35.270379;31.905169;0
Avvim / Khirbet Haiyan;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.18.23&version=ESV"">18:23</a>";;35.270379;31.905169;0
Ayyah / Et Tell;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Amate;35.261111;31.916944;0
Ayyah / Khirbet el Maqatir;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Amate;35.2496;31.91476;0
Ayyah / Khirbet Nisieh;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Amate;35.228619;31.897515;0
Ayyah / Khirbet Ibn Baraq;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Ammon;35.2464;31.9125;0
Ayyah / Khirbet Haiyan;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Ammon;35.270379;31.905169;0
Ayyah / Khirbet Haiyan;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";;35.270379;31.905169;0
Ayyah / Et Tell;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Arad 1;35.261111;31.916944;0
Ayyah / Khirbet el Maqatir;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Arad 1;35.2496;31.91476;0
Ayyah / Khirbet Nisieh;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Arad 2;35.228619;31.897515;0
Ayyah / Khirbet Ibn Baraq;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Arad 2;35.2464;31.9125;0
Ayyah / Khirbet Haiyan;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Arad 2;35.270379;31.905169;0
Ayyah / Turmus Ayya;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";;35.28458;32.03514;0
Ayyah / Et Tell;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Ar;35.261111;31.916944;0
Ayyah / Khirbet el Maqatir;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Ar;35.2496;31.91476;0
Ayyah / Khirbet Nisieh;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Ar;35.228619;31.897515;0
Ayyah / Khirbet Ibn Baraq;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Ar;35.2464;31.9125;0
Ayyah / Khirbet Haiyan;"1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.7.28&version=ESV"">7:28</a>";another name for Ar;35.270379;31.905169;0
Azal / Nahal Azal;"Zech <a href=""https://www.biblegateway.com/passage/?search=Zech.14.5&version=ESV"">14:5</a>";;35.22802;31.762101;0
Azal / Nahal Azal;"Zech <a href=""https://www.biblegateway.com/passage/?search=Zech.14.5&version=ESV"">14:5</a>";;35.231667;31.760833;0
Azal / Et Tell;"Zech <a href=""https://www.biblegateway.com/passage/?search=Zech.14.5&version=ESV"">14:5</a>";another name for Arabia 1;35.261111;31.916944;0
Azal / Khirbet el Maqatir;"Zech <a href=""https://www.biblegateway.com/passage/?search=Zech.14.5&version=ESV"">14:5</a>";another name for Arabia 1;35.2496;31.91476;0
Azal / Khirbet Nisieh;"Zech <a href=""https://www.biblegateway.com/passage/?search=Zech.14.5&version=ESV"">14:5</a>";another name for Arabia 1;35.228619;31.897515;0
Azal / Khirbet Ibn Baraq;"Zech <a href=""https://www.biblegateway.com/passage/?search=Zech.14.5&version=ESV"">14:5</a>";another name for Arabia 1;35.2464;31.9125;0
Azal / Khirbet Haiyan;"Zech <a href=""https://www.biblegateway.com/passage/?search=Zech.14.5&version=ESV"">14:5</a>";another name for Arad 1;35.270379;31.905169;0
Azal / Deir al Asal al Fauqa;"Zech <a href=""https://www.biblegateway.com/passage/?search=Zech.14.5&version=ESV"">14:5</a>";another name for Betonim;34.938061;31.468544;0
Azekah / Tel Azekah;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.10.10&version=ESV"">10:10</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.10.11&version=ESV"">10:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.15.35&version=ESV"">15:35</a>, 1Sam <a href=""https://www.biblegateway.com/passage/?search=1Sam.17.1&version=ESV"">17:1</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.11.9&version=ESV"">11:9</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.11.30&version=ESV"">11:30</a>, Jer <a href=""https://www.biblegateway.com/passage/?search=Jer.34.7&version=ESV"">34:7</a>";;34.935696;31.700226;0
Azmaveth / Hizma;"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.2.24&version=ESV"">2:24</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.7.28&version=ESV"">7:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Neh.12.29&version=ESV"">12:29</a>";;35.261944;31.835;0
Azmaveth / Ras Zukeir;"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.2.24&version=ESV"">2:24</a>, Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.7.28&version=ESV"">7:28</a>, <a href=""https://www.biblegateway.com/passage/?search=Neh.12.29&version=ESV"">12:29</a>";;35.25537;31.83314;0
Azmon / Ain Muweileh;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.34.4&version=ESV"">34:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.34.5&version=ESV"">34:5</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.4&version=ESV"">15:4</a>";;34.333333;30.6875;0
Azmon / Ain Qoseimeh;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.34.4&version=ESV"">34:4</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.34.5&version=ESV"">34:5</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.4&version=ESV"">15:4</a>";;34.366667;30.666667;0
Aznoth-tabor / Tel Govel;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.34&version=ESV"">19:34</a>";;35.384444;32.727222;0
Baalah 1 / Tulul el Medbah;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";;34.91217;31.142053;0
Baalah 1 / Deir el Azar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Baal-hermon;35.10378;31.808957;0
Baalah 1 / within 1 km of Kesla;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Baal-meon;35.05111;31.7901;0
Baalah 1 / within 1 km of Kesla;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Baal-meon;35.051111;31.781111;0
Baalah 1 / Khirbet es Siyyagh;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylon 1;35.001006;31.748796;0
Baalah 1 / Arak Ismain;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylon 1;35.025793;31.763715;0
Baalah 1 / Bayt Itab;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylon 1;35.052967;31.734836;0
Baalah 1 / Al Maghar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylon 1;34.78225;31.838514;0
Baalah 1 / along Wadi el Qeini;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylon 1;35.208909;31.223416;0
Baalah 1 / along Wadi el Qeini;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylon 1;35.174722;31.178889;0
Baalah 1 / Mughar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylonia;34.785833;31.841389;0
Baalah 1 / Beer Yeroham;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylonia;34.911322;30.991038;0
Baalah 1 / Nahal Avnon Fortress;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylonia;34.93972;30.992902;0
Baalah 1 / Tel Masos;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylonia;34.958277;31.212285;0
Baalah 1 / Horbat Tayyav;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylonia;35.14909;31.30283;0
Baalah 1 / Tel Ira;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Babylonia;34.9867;31.2328;0
Baalah 1 / Horbat Uza;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Balah;35.165672;31.209188;0
Baalah 1 / Tel Malhata;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Balah;35.0258;31.2172;0
Baalah 1 / En Hazeva;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Balah;35.2459;30.8087;0
Baalah 1 / Qatra;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Balah;34.777744;31.822936;0
Baalah 1 / Deir el Azar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Berothah;35.10378;31.808957;0
Baalah 1 / within 1 km of Kesla;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Berothai;35.051111;31.781111;0
Baalah 1 / Khirbet es Siyyagh;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Berothai;35.001006;31.748796;0
Baalah 1 / Arak Ismain;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Berothai;35.025793;31.763715;0
Baalah 1 / Bayt Itab;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Berothai;35.052967;31.734836;0
Baalah 1 / Al Maghar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Berothai;34.78225;31.838514;0
Baalah 1 / along Wadi el Qeini;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Berothai;35.208909;31.223416;0
Baalah 1 / along Wadi el Qeini;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Berothai;35.174722;31.178889;0
Baalah 1 / Mughar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Berothai;34.785833;31.841389;0
Baalah 1 / Horbat Tayyav;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Bethany 1;35.14909;31.30283;0
Baalah 1 / Tel Ira;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Bethany 1;34.9867;31.2328;0
Baalah 1 / Horbat Uza;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Bethany 2;35.165672;31.209188;0
Baalah 1 / Beer Yeroham;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Bethany 2;34.911322;30.991038;0
Baalah 1 / Tel Malhata;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Bethany 2;35.0258;31.2172;0
Baalah 1 / Tel Masos;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Bethany 2;34.958277;31.212285;0
Baalah 1 / Qatra;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Bethany 2;34.777744;31.822936;0
Baalah 1 / En Hazeva;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Bethany 2;35.2459;30.8087;0
Baalah 1 / Nahal Avnon Fortress;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.29&version=ESV"">15:29</a>";another name for Bethany 2;34.93972;30.992902;0
Baalah 2 / Deir el Azar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.9&version=ESV"">15:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.15.10&version=ESV"">15:10</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.13.6&version=ESV"">13:6</a>";another name for Magadan;35.10378;31.808957;0
Baalath 1 / Al Maghar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.44&version=ESV"">19:44</a>";;34.78225;31.838514;0
Baalath 1 / within 1 km of Kesla;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.44&version=ESV"">19:44</a>";another name for Nebo 1;35.05111;31.7901;0
Baalath 1 / within 1 km of Kesla;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.44&version=ESV"">19:44</a>";another name for Nebo 1;35.051111;31.781111;0
Baalath 1 / Mughar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.44&version=ESV"">19:44</a>";another name for Nebo 2;34.785833;31.841389;0
Baalath 1 / Deir el Azar;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.44&version=ESV"">19:44</a>";another name for Baalath-beer;35.10378;31.808957;0
Baalath 2 / Deir el Azar;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Baalath-beer;35.10378;31.808957;0
Baalath 2 / within 1 km of Kesla;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Baalath-beer;35.05111;31.7901;0
Baalath 2 / within 1 km of Kesla;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Baalath-beer;35.051111;31.781111;0
Baalath 2 / Al Maghar;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Baalath-beer;34.78225;31.838514;0
Baalath 2 / Mughar;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Baalath-beer;34.785833;31.841389;0
Baalath 2 / Khirbet es Siyyagh;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Balah;35.001006;31.748796;0
Baalath 2 / Arak Ismain;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Balah;35.025793;31.763715;0
Baalath 2 / Bayt Itab;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Balah;35.052967;31.734836;0
Baalath 2 / along Wadi el Qeini;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Balah;35.208909;31.223416;0
Baalath 2 / along Wadi el Qeini;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Balah;35.174722;31.178889;0
Baalath 2 / Tulul el Medbah;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Balah;34.91217;31.142053;0
Baalath 2 / Beer Yeroham;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Balah;34.911322;30.991038;0
Baalath 2 / Nahal Avnon Fortress;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Balah;34.93972;30.992902;0
Baalath 2 / Tel Masos;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Balah;34.958277;31.212285;0
Baalath 2 / Horbat Uza;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Balah;35.165672;31.209188;0
Baalath 2 / Horbat Tayyav;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Bamoth;35.14909;31.30283;0
Baalath 2 / Tel Ira;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Bamoth;34.9867;31.2328;0
Baalath 2 / Tel Malhata;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Bamoth;35.0258;31.2172;0
Baalath 2 / En Hazeva;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Batanea;35.2459;30.8087;0
Baalath 2 / Deir el Azar;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Magadan;35.10378;31.808957;0
Baalath 2 / Tulul el Medbah;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beer 1;34.91217;31.142053;0
Baalath 2 / Khirbet es Siyyagh;"1Kgs <a href=""https://www.biblegateway.com/passage/?search=1Kgs.9.18&version=ESV"">9:18</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.8.6&version=ESV"">8:6</a>";another name for Beer 1;35.001006;31.748796;0
