kml_name;kml_description;longitude;latitude;height
Palais Bourbon;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipPiCopo5Fp_6g1Bsqeeoyb99gY6UgVJIsiSzaNI=h720" target="_blank">Palais Bourbon / Бурбонский дворец </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipPiCopo5Fp_6g1Bsqeeoyb99gY6UgVJIsiSzaNI=h720" style="height:202px; width:300px" /></p>;2.317308893;48.86177797;0
Palacio Pena;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipMvDQxIuni9h-RCx8eyCgnlQ2Zh8D1NVGldCGQC=h720" target="_blank"> Palacio Pena /Дворец Пена </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipMvDQxIuni9h-RCx8eyCgnlQ2Zh8D1NVGldCGQC=h720" style="height:300px; width:450px" /></p>;-9.389928187;38.787723;0
Palacio Pena;Direction to TiwanakuAzimuth 237.31°;-9.390455561;38.78808646;0
Palacio Mafra;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipMlKgOCTTg5YcLGR-TfBcv7eCupJcflTL-HQ0Cl=h720" target="_blank">  Palacio Mafra /Дворец Мафра </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipMlKgOCTTg5YcLGR-TfBcv7eCupJcflTL-HQ0Cl=h720" style="height:300px; width:450px" /></p>;-9.323990975;38.93685519;0
Palacio Mafra;Direction to ULURUAzimuth 79.73°;-9.327769203;38.93677771;0
Palacio Mafra;Direction to Nan MadolAzimuth 16.81°;-9.327446292;38.93585669;0
Palacio de Versalles;<p style="text-align:center"><a href="https://geolines.ru/publications/tayna-planety-zemlya/ch15-1-London-Paris.html" target="_blank">Versalles / Версаль</a></p><p style="text-align:center"><img alt="" src="http://geolines.ru/netcat_files/18/10/h_e186ebb2efed26537aabe232782e1940" style="height:202px; width:300px" /></p>;2.108387785;48.8076894;0
Palacio de Queluz;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipNRkSDUTFQ2Zs9dOBTr7DpWSm_YnbKKY9AlvQO9=h720" target="_blank">Palacio de Queluz /Дворец Келуш </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipNRkSDUTFQ2Zs9dOBTr7DpWSm_YnbKKY9AlvQO9=h720" style="height:300px; width:450px" /></p>;-9.258515446;38.749147;0
Palacio de Queluz;Direction to TiwanakuAzimuth 237.41°;-9.258440565;38.75062211;0
Palace Soestdijk;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipMQ4BWazKw4_3CI2hYeN_dU_JBxooPMRy7q2mxs=h720" target="_blank">Palace Soestdijk / Дворец Сустдейк </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipMQ4BWazKw4_3CI2hYeN_dU_JBxooPMRy7q2mxs=h720" style="height:300px; width:450px" /></p>;5.280174077;52.19363;0
Palace Soestdijk;Направление на ТеотиуаканАзимуе 293.03°;5.279133232;52.19334575;0
Palace Soestdijk;Ориентация на Самайпату / Samaipata orientationАзимут 242.65;5.279621325;52.19311229;0
Palace of Monaco;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipPGXDN1XeZerw8mtwfjsyAfbjrLIuh5DgDQRa97=w1280-h720-pd" target="_blank">Palace of Monaco / Королевский дворец </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipPGXDN1XeZerw8mtwfjsyAfbjrLIuh5DgDQRa97=w1280-h720-pd" style="height:300px; width:400px" /></p>;7.420482118;43.73100924;0
Palace of Ajuda;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipPKzit4Z5aqyXfzG6BlsWs4FCsLmPh1LKXwXO6M=h720" target="_blank">Palace of Ajuda /Дворец Ажуда </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipPKzit4Z5aqyXfzG6BlsWs4FCsLmPh1LKXwXO6M=h720" style="height:300px; width:450px" /></p>;-9.199198498;38.70753639;0
Palace of Ajuda;Direction to TeotihuacanAzimuth 285.40°;-9.197641328;38.70850312;0
Palace of Ajuda;Direction to TiwanakuAzimuth 237.46;-9.196342145;38.70774365;0
Orangery Palace;<p style="text-align:center"><a href="https://lh5.googleusercontent.com/p/AF1QipPr6FXvhFwFxpVvMPDTOBv5tG9g8Ea8xwuVZX4E=h720" target="_blank">Orangery Palace / Оражерейный дворец </a></p><p style="text-align:center"><img alt="" src="https://lh5.googleusercontent.com/p/AF1QipPr6FXvhFwFxpVvMPDTOBv5tG9g8Ea8xwuVZX4E=h720" style="height:300px; width:400px" /></p>;13.02893963;52.40359192;0
