Location name;Year;Month;Day;Country;Focal Depth;EQ Primary;Flag Tsunami;Deaths;Injuries;Missing;Missing Description;Houses destroyed;Houses damaged;Damage (in M$);Damage Description;Lat;Lon;Height
ARMENIA-AZERBAIJAN-IRAN:  ASTARA, BILASUVAR, IMISLI;1998;07;09;ARMENIA;26;6;;;;;;;;;MODERATE (~$1 to $5 million);38.717;48.507;0
JAPAN:  NEAR S COAST HONSHU:  KOZU-SHIMA;2000;07;01;JAPAN;10;6.1;Tsunami;1;;;;;;;LIMITED (roughly corresponding to less than $1 million);34.221;139.131;0
CHILE: NORTHERN: CUYA, HUARA, IQUIQUE, POZO ALMONTE;2002;01;14;CHILE;33;5.6;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-19.384;-69.231;0
NORTHERN MARIANA ISLANDS:  SAIPAN;2002;08;14;USA TERRITORY;30;6.5;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);14.101;146.199;0
ITALY:  SICILY:  SANTA VENERINA;2002;10;29;ITALY;10;4.3;;;9;;;;;;LIMITED (roughly corresponding to less than $1 million);37.67;15.267;0
MEXICO:  VILLA DE ALVAREZ, COLIMA, TECOMAN, JALISCO;2003;01;22;MEXICO;24;7.5;Tsunami;29;300;;;2005;6615;;SEVERE (~>$5 to $24 million);18.77;-104.104;0
CHINA:  QINGHAI PROVINCE:  DELINGHA;2003;04;17;CHINA;14;6.4;;;;;;45;45;;LIMITED (roughly corresponding to less than $1 million);37.529;96.476;0
KENTUCKY:  BARDWELL;2003;06;06;USA;3;4;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);36.87;-88.98;0
JAPAN:  HONSHU:  MIYAGI, IWATE;2003;07;25;JAPAN;10;5.5;;;569;;;;1025;411;EXTREME (~$25 million or more);38.432;141.003;0
NEW CALEDONIA:  LOYALTY ISLANDS;2003;12;27;NEW CALEDONIA;10;6.1;Tsunami;;;;;;;;;-22.107;169.35;0
INDONESIA:  NABIRE;2004;02;05;INDONESIA;17;7;;37;682;;;2678;;1;MODERATE (~$1 to $5 million);-3.615;135.538;0
INDONESIA:  SUMATRA:  PESISIR SELATAN;2004;02;22;INDONESIA;42;6;;;1;;;;;;LIMITED (roughly corresponding to less than $1 million);-1.559;100.488;0
BURUNDI:  RUYAGA;2004;02;24;BURUNDI;10;4.7;;3;;;;24;;;LIMITED (roughly corresponding to less than $1 million);-3.393;29.558;0
TURKEY:  ASKALE;2004;03;28;TURKEY;5;5.6;;;12;;;50;50;;LIMITED (roughly corresponding to less than $1 million);39.847;40.874;0
TAIWAN:  T'AO-YUAN;2004;10;15;TAIWAN;94;6.6;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);24.53;122.694;0
CHINA:  YUNNAN PROVINCE:  BAOSHAN;2004;10;18;CHINA;30;4.4;;;12;;;20000;20000;;SEVERE (~>$5 to $24 million);25.073;99.169;0
GUADELOUPE:  BASSE-TERRE, LES SAINTES;2004;11;21;GUADELOUPE;14;6.3;Tsunami;1;12;;;;;;MODERATE (~$1 to $5 million);15.679;-61.706;0
INDONESIA:  TIMOR:  TIMOR TENGAH UTARA;2005;07;18;INDONESIA;10;5.3;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-9.948;124.48;0
INDIA:  UTTARANCHAL:  UTTARKAHI;2005;08;16;INDIA;43;4.4;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);30.924;78.56;0
TAIWAN:  T'AIT-TUNG;2006;04;01;TAIWAN;9;6.2;;;42;;;;;;LIMITED (roughly corresponding to less than $1 million);22.868;121.278;0
CHINA:  NEI MONGOL;2006;11;03;CHINA;10;4.7;;;;;;55886;;;SEVERE (~>$5 to $24 million);43.469;119.558;0
INDONESIA:  SUMATERA:  NORTHERN, MUARASIPONGI;2006;12;17;INDONESIA;30;5.8;;7;100;;;680;;;SEVERE (~>$5 to $24 million);0.626;99.859;0
TAJIKISTAN:  RASHT, ASHT;2007;07;21;TAJIKISTAN;10;5.2;;12;;;;;;;;38.936;70.485;0
CONGO:  BUKAVU;2008;02;03;CONGO;10;5.9;;38;717;;;99;815;;SEVERE (~>$5 to $24 million);-2.296;28.9;0
RUSSIA:  LAKE BAYKAL;2008;08;27;RUSSIA;16;6.2;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);51.607;104.158;0
CZECH REPUBLIC:  KARVINA;2008;11;22;CZECH REPUBLIC;;4.1;;2;3;;;;;;LIMITED (roughly corresponding to less than $1 million);49.914;18.455;0
ITALY:  L'AQUILA;2009;04;07;ITALY;15;5.5;;1;;;;;;;LIMITED (roughly corresponding to less than $1 million);42.275;13.464;0
INDONESIA:  SUMATRA:  PADANG;2009;09;30;INDONESIA;81;7.5;Tsunami;1117;1214;;;;181665;2200;EXTREME (~$25 million or more);-0.72;99.867;0
INDIA:  MAHARASHTRA:  SATARA;2009;12;12;INDIA;10;5.1;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);17.109;73.767;0
SOLOMON ISLANDS;2010;01;05;SOLOMON ISLANDS;15;6.8;Tsunami;;;;;;;;;-9.019;157.551;0
CHINA:  YUNNAN PROVINCE;2010;02;25;CHINA;36;4.8;;;11;;;;;;LIMITED (roughly corresponding to less than $1 million);25.523;101.903;0
ARGENTINA:  SALTA;2010;02;27;ARGENTINA;10;6.3;;2;2;;;;;;;-24.872;-65.602;0
MEXICO:  BAJA CALIFORNIA;2010;04;04;MEXICO;4;7.2;;2;233;;;;;1150;EXTREME (~$25 million or more);32.297;-115.278;0
CALIFORNIA:  OCOTILLO;2010;06;15;USA;5;5.8;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);32.7;-115.921;0
JAPAN:  HONSHU:  E COAST;2011;03;09;JAPAN;32;7.5;Tsunami;;;;;;;;;38.435;142.842;0
JAPAN:  HONSHU;2011;04;11;JAPAN;11;6.6;;7;;;;3;;;LIMITED (roughly corresponding to less than $1 million);37.001;140.401;0
NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY;2011;06;13;NEW ZEALAND;6;6;;1;45;;;100;;3000;EXTREME (~$25 million or more);-43.564;172.743;0
SOLOMON ISLANDS: GUADALCANAL;2012;07;25;SOLOMON ISLANDS;20;6.4;;;;;;26;;;LIMITED (roughly corresponding to less than $1 million);-9.694;159.727;0
CHINA:  YUNNAN PROVINCE:  QIAOJIA;2013;02;19;CHINA;10;4.9;;;8;;;72;949;;MODERATE (~$1 to $5 million);27.226;103.071;0
GREECE, TURKEY;2014;05;24;GREECE;23;6.9;;3;266;;;;;450;EXTREME (~$25 million or more);40.24;25.33;0
ECUADOR:  QUITO;2014;08;12;ECUADOR;12;5.1;;2;8;;;;89;;LIMITED (roughly corresponding to less than $1 million);-0.018;-78.322;0
VANUATU ISLANDS;2015;02;19;VANUATU;10;6.4;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-16.431;168.148;0
CHINA:  ANHUI PROVINCE:  FUYANG;2015;03;14;CHINA;10;4.6;;2;13;;;155;11079;;MODERATE (~$1 to $5 million);33.15;115.8;0
CHILE:  LA SERENA;2015;11;11;CHILE;10;6.9;Tsunami;;;;;;;;;-29.439;-72.105;0
TAJIKISTAN;2015;12;07;TAJIKISTAN;22;7.2;;2;;;;500;;5;MODERATE (~$1 to $5 million);38.211;72.78;0
INDIA:  IMPAHL;2016;01;03;INDIA;55;6.7;;13;100;;;;;75;EXTREME (~$25 million or more);24.804;93.651;0
VANUATU ISLANDS;2016;04;28;VANUATU;24;7;Tsunami;;;;;;;;;-16.043;167.379;0
TAJIKISTAN:  RASHT;2016;07;01;TAJIKISTAN;10;5;;;;;;31;;;LIMITED (roughly corresponding to less than $1 million);38.881;70.559;0
ITALY:  ACCUMOLI, ARQUATA, AMATRICE;2016;08;24;ITALY;4;6.2;;299;368;15;Few (~1 to 50 deaths);;;5000;EXTREME (~$25 million or more);42.704;13.238;0
NICARAGUA;2016;11;24;NICARAGUA;33;6.9;Tsunami;;;;;;;;;11.96;-88.835;0
COSTA RICA:  PARAISO, TURRIALBA;2016;12;01;COSTA RICA;1;5.3;;;;;;;60;;MODERATE (~$1 to $5 million);9.949;-83.807;0
CHINA:   YUNNAN PROVINCE;2017;03;26;CHINA;28;5;;;1;;;;;31;EXTREME (~$25 million or more);25.938;99.841;0
CHILE:  VALPARAISO;2017;04;24;CHILE;28;6.9;Tsunami;;;;;;;;;-33.038;-72.062;0
PHILIPPINES: LEYTE: ORMOC;2017;08;22;PHILIPPINES;17;5;;2;;;;;56;;MODERATE (~$1 to $5 million);10.954;124.707;0
SOUTH KOREA: POHANG;2017;11;15;SOUTH KOREA;10;5.5;;;90;;;;2000;52;EXTREME (~$25 million or more);36.074;129.27;0
BALKANS NW:  MONTENEGRO: BERANE;2018;01;04;MONTENEGRO;10;4.9;;;;;;;;;MODERATE (~$1 to $5 million);42.658;19.883;0
IRAN:  KERMANSHAH;2018;04;01;IRAN;10;5.3;;;54;;;;;;;34.456;45.764;0
AFGHANISTAN:  HINDU KUSH:  BAGHLAN;2018;11;28;AFGHANISTAN;22;4.9;;;9;;;;60;;LIMITED (roughly corresponding to less than $1 million);35.817;68.682;0
TURKEY:  ELAZIG AND MALATYA PROVINCES;2020;01;24;TURKEY;12;6.7;;41;1600;;;76;;;EXTREME (~$25 million or more);38.39;39.081;0
MEXICO: OAXACA;2020;06;23;MEXICO;26;7.4;Tsunami;10;;;;;8123;;EXTREME (~$25 million or more);16.029;-95.901;0
SYRIAN COASTS;-1365;;;SYRIA;;;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);35.683;35.8;0
ISRAEL:  QUMRAN,ARIHA (JERICHO);-31;09;02;ISRAEL;;7;;;;;;;;;SEVERE (~>$5 to $24 million);32;35.5;0
TURKEY:  ANTAKYA (ANTIOCH);115;12;13;TURKEY;;7.5;Tsunami;260000;;;;;;;EXTREME (~$25 million or more);36.1;36.1;0
ITALY:  CAMPANIA;344;04;11;ITALY;;;;;;;;;;;;40.5;14.5;0
GREECE:  CRETE:  KNOSSOS;365;07;21;GREECE;;8;Tsunami;;;;;;;;EXTREME (~$25 million or more);35;23;0
TURKEY:  ANTAKYA (ANTIOCH), SAMANDAG;525;05;29;TURKEY;;7;;250000;;;;;;;EXTREME (~$25 million or more);36.25;36.1;0
SYRIA:  HALAB (ALEPPO) / TURKEY:  ANTAKYA (ANTIOCH);552;07;09;SYRIA;;;;;;;;;;;SEVERE (~>$5 to $24 million);36.1;37.1;0
SOUTH KOREA:  KYONGJU;664;09;12;SOUTH KOREA;;6.3;;;;;;;;;SEVERE (~>$5 to $24 million);35.5;129.1;0
TURKEY:  ANTAKYA (ANTIOCH);716;08;25;TURKEY;;;;;;;;;;;MODERATE (~$1 to $5 million);36;36;0
GREECE:  CRETE;796;04;07;GREECE;100;;;;;;;;;;;35;25;0
ITALY:  ROMA (ROME);801;04;30;ITALY;;;;;;;;;;;EXTREME (~$25 million or more);41.9;12.6;0
CHINA:  SICHUAN PROVINCE:  XICHANG;814;04;02;CHINA;;7;;101;;;;;;;LIMITED (roughly corresponding to less than $1 million);27.9;102.2;0
UZBEKISTAN:  FERGANA;838;11;23;UZBEKISTAN;;;;15000;;;;;;;EXTREME (~$25 million or more);40.4;71.3;0
JAPAN:  SANRIKU;869;07;13;JAPAN;;8.6;Tsunami;;;;;;;;EXTREME (~$25 million or more);38.5;143.8;0
NORTH KOREA:  KAESONG;1036;07;;NORTH KOREA;;5.7;;;;;;;;;MODERATE (~$1 to $5 million);37.6;126.3;0
SYRIA:  DIMASHQ / TURKEY: ANTAKYA / LEBANON: TRIPOLI;1183;;;SYRIA;;;;20000;;;;;;;SEVERE (~>$5 to $24 million);34.5;36.5;0
BALKANS NW:  SLOVENIA:  STYRIA;1201;04;25;SLOVENIA;;;;;;;;;;;SEVERE (~>$5 to $24 million);46.4;15.3;0
ITALY:  SIPONTO;1223;;;ITALY;;;;;;;;;;;;41.6;15.9;0
TURKEY:  ERZINCAN;1268;;;TURKEY;;;;15000;;;;;;;SEVERE (~>$5 to $24 million);39.75;39.5;0
FRANCE:  VANNES;1286;;;FRANCE;;;;;;;;;;;MODERATE (~$1 to $5 million);47.4;2.5;0
CHINA:  NEI MONGOL:  NINGCHENG;1290;09;27;CHINA;;6.8;;100000;;;;;;;SEVERE (~>$5 to $24 million);41.5;119.3;0
IRAQ:  SHAHRIZUR, SULAIMANIYA, BAGHDAD;1310;;;IRAQ;;5.5;;;;;;;;;SEVERE (~>$5 to $24 million);35.6;46;0
YEMEN:  ADEN (ADAN);1377;;;YEMEN;;;;;;;;;;;MODERATE (~$1 to $5 million);12.4;45.1;0
SOUTH KOREA:  KWANGJU;1455;01;24;SOUTH KOREA;;6.3;;;;;;;;;MODERATE (~$1 to $5 million);35.9;126.5;0
GREECE:  RHODES;1481;10;03;GREECE;;;Tsunami;;;;;;;;;36;28;0
SOUTH COASTS OF ASIA MINOR;1489;;;TURKEY;;;Tsunami;;;;;;;;;;;0
FRANCE:  NEAR S COAST;1494;06;13;FRANCE;;;;;;;;;;;;43.8;7;0
PERU:  YANAOCA;1581;;;PERU;15;6.4;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-14.1;-71.5;0
SURUGA, JAPAN;1589;03;21;JAPAN;;6.7;Tsunami;;;;;;;;;34.8;138.2;0
GREECE:  CRETE;1604;;;GREECE;;;Tsunami;;;;;;;;;35.5;25.5;0
SWITZERLAND;1622;07;25;SWITZERLAND;;;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);46.8;10.3;0
BALKANS NW:  SLOVENIA:  KRISKO,BRESTANICA;1628;06;17;SLOVENIA;6;5;;;;;;;;;MODERATE (~$1 to $5 million);46;15.5;0
BALKANS NW:  CROATIA;1632;;;CROATIA;;;;;;;;;;;;42.4;18.4;0
CHINA:  HUBEI PROVINCE;1634;03;;CHINA;;5.5;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);30.7;115.1;0
PHILIPPINES:  LUZON:  S;1648;;;PHILIPPINES;;;;;;;;;;;SEVERE (~>$5 to $24 million);15;121;0
SOUTH KOREA:  CHONJU,CHINAN;1664;08;12;SOUTH KOREA;;6.3;;50;;;;;;;;35.5;127.1;0
IRAN:  DAMAVAND;1665;06;15;IRAN;;;;;;;;;;;SEVERE (~>$5 to $24 million);35.4;52;0
ITALY:  L'AQUILA (AQUILA);1703;02;02;ITALY;;6.7;Tsunami;10000;;;;;;;SEVERE (~>$5 to $24 million);42.467;13.2;0
JAPAN:  NANKAIDO;1707;10;28;JAPAN;;8.4;Tsunami;5000;;;;59000;;;EXTREME (~$25 million or more);33.2;134.8;0
FRANCE:  MONCONTOUR,LOUDUN;1711;10;06;FRANCE;;;;;;;;;;;SEVERE (~>$5 to $24 million);47;0.1;0
EL SALVADOR:  SAN SALVADOR;1719;;;EL SALVADOR;;;;;;;;;;;EXTREME (~$25 million or more);;;0
GREECE:  LEFKADA:  DAMILIANI, ATHANI, HAGIOS PETROS;1722;05;22;GREECE;;;;;;;;;;;MODERATE (~$1 to $5 million);38.7;20.6;0
MARTINIQUE;1727;11;07;MARTINIQUE;;;;;;;;;;;MODERATE (~$1 to $5 million);14.4;-61;0
E. LUZON ISLAND, PHILIPPINES;1735;12;27;PHILIPPINES;;;Tsunami;;;;;;;;;15.8;121.7;0
COLOMBIA:  BOGOTA;1743;10;18;COLOMBIA;;;;;;;;;;;SEVERE (~>$5 to $24 million);4.5;-73.8;0
PHILIPPINES:  TAAL VOLCANO;1749;08;12;PHILIPPINES;;;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);14.002;120.993;0
GREECE:  MOREA,CERIGO;1750;06;07;GREECE;;;;2000;;;;;;;;36.2;23;0
INDONESIA:  AMBON ISLAND;1754;08;18;INDONESIA;;6.5;Tsunami;4;;;;;;;MODERATE (~$1 to $5 million);-3.5;128.5;0
MASSACHUSETTS:  EAST OF CAPE ANN;1755;11;18;USA;;7;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);42.7;-70.3;0
INDONESIA:  BANDA SEA;1775;04;18;INDONESIA;;;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-3.7;128.2;0
HAITI: UNKNOWN LOCATION;1775;12;18;HAITI;;;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);19;-72.4;0
MEXICO:  GUERRERO,MORELOS,OAXACA,MEXICO CITY;1776;04;21;MEXICO;;;;;;;;;;;SEVERE (~>$5 to $24 million);16.7;-99.2;0
ITALY:  SICILY, MELAZZO;1786;03;09;ITALY;;;;;;;;;;;;38.2;15.2;0
VENEZUELA:  CUMANA;1794;09;10;VENEZUELA;;;;;;;;;;;MODERATE (~$1 to $5 million);10.47;-64.17;0
CHILE:  COPIAPO;1798;08;24;CHILE;;;;;;;;;;;MODERATE (~$1 to $5 million);-27.35;-70.35;0
UZBEKISTAN:  UZGUT;1799;;;UZBEKISTAN;10;6;;;;;;;;;SEVERE (~>$5 to $24 million);39.4;67.2;0
SPAIN:  ALMERIA:  DALIAS;1804;01;13;SPAIN;;;Tsunami;;;;;;;;;36.833;-2.833;0
ITALY:  VALLEY OF PELLICE, CHISONE;1808;04;02;ITALY;;5.7;Tsunami;2;;;;;;;LIMITED (roughly corresponding to less than $1 million);44.833;7.25;0
CALIFORNIA:   SAN JUAN CAPISTRANO;1812;12;08;USA;;6.9;;40;;;;;;;MODERATE (~$1 to $5 million);34.37;-117.65;0
GRENADA;1822;12;01;GRENADA;;;;;;;;;;;MODERATE (~$1 to $5 million);12.1;-64.1;0
BARBADOS, SAINT VINCENT, DOMINICA, ANTIGUA;1831;08;11;BARBADOS;;;;3000;;;;;;;SEVERE (~>$5 to $24 million);13.1;-59.617;0
VIRGIN ISLANDS;1837;08;02;USA TERRITORY;;;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);18.2;-64.5;0
PERU:  LIMA;1840;01;28;PERU;40;;Tsunami;;;;;;;;;-12.3;-77.3;0
IRAN:  KASHAN, QAMSAR, KAMU, KUSHIAN, CHUKA;1844;05;12;IRAN;;6.4;;1500;;;;;;;SEVERE (~>$5 to $24 million);33.6;51.4;0
NEW ZEALAND:  N.;1848;10;15;NEW ZEALAND;;7.9;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-41.3;174.5;0
MEXICO:  TLAPUJAHUA;1854;01;13;MEXICO;;;;;;;;;;;SEVERE (~>$5 to $24 million);19.8;-100.2;0
EL SALVADOR:  SAN SALVADOR;1854;04;14;EL SALVADOR;;;;1000;;;;;;;EXTREME (~$25 million or more);13.8;-89.2;0
FRANCE:  BAGNERES, GRIPP, LOURDES, ARGES;1854;07;20;FRANCE;;;;;;;;;;;MODERATE (~$1 to $5 million);43;-0.1;0
INDONESIA:  SANGIHE PULAU (VOLCANIC);1856;03;02;INDONESIA;;;Tsunami;;;;;;;;;3.67;125.5;0
MEXICO:  MEXICO CITY;1858;06;19;MEXICO;;;;;;;;;;;SEVERE (~>$5 to $24 million);19.2;-99.1;0
ARGENTINA:  MENDOZA, SAN LUIZ;1861;03;20;ARGENTINA;;;Tsunami;14000;;;;;;;EXTREME (~$25 million or more);-32.8;-68.8;0
IRAN:  ARDABIL / AZERBAIJAN:  LENKORAN, NIAR;1864;01;03;IRAN;;;;500;;;;;;;SEVERE (~>$5 to $24 million);38.25;48.28;0
VIRGIN ISLANDS / PUERTO RICO:  SAN JUAN;1867;03;17;USA TERRITORY;;;;;;;;;;;MODERATE (~$1 to $5 million);18.4;-64.3;0
HAWAII:  SE OF;1868;04;03;USA;;7.9;Tsunami;31;;;;46;;;LIMITED (roughly corresponding to less than $1 million);19;-155.5;0
MEXICO:  GUANAJUATO;1868;04;07;MEXICO;;;;;;;;;;;SEVERE (~>$5 to $24 million);21;-101;0
ECUADOR:  EL ANGEL, CONCEPCION;1868;08;15;ECUADOR;;8;;;;;;;;;SEVERE (~>$5 to $24 million);0.81;-77.72;0
;1868;10;18;NEW ZEALAND;12;7.6;Tsunami;;;;;;;;;-40.2;173;0
PERU:  AREQUIPA;1869;08;19;PERU;;;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-16.4;-73.9;0
CHILE:  IQUIQUE, PICA / PERU:  TACNA;1869;08;24;CHILE;30;7.5;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-19.6;-70.23;0
CANADA:  QUEBEC: QUEBEC CITY, CHARLEVOIX;1870;10;20;CANADA;;;Tsunami;2;;;;16;;;LIMITED (roughly corresponding to less than $1 million);47.4;-70.5;0
GREECE:  VATHY-CHORA (SAMOS);1873;01;31;GREECE;;;;;;;;;;;;37.8;27;0
CHILE:  NORTHERN;1878;03;12;CHILE;;;Tsunami;;;;;;;;;-20.2;-70.1;0
PHILIPPINES:  NEAR MOUNT APO;1878;09;16;PHILIPPINES;;;;;;;;;;;MODERATE (~$1 to $5 million);6.9;125.1;0
COTE D'IVOIRE:  ABIDJAN;1879;02;11;COTE D'IVOIRE;;5.7;;;;;;;;;MODERATE (~$1 to $5 million);6.5;-3.3;0
CHINA:  GANSU PROVINCE:   WENXIAN;1880;06;22;CHINA;;5.5;;8;9;;;;;;MODERATE (~$1 to $5 million);33;104.6;0
PHILIPPINES:  LUZON:  E;1880;07;14;PHILIPPINES;;;;;;;;;;;MODERATE (~$1 to $5 million);15;121.5;0
SRI LANKA:  TRINCOMALEE;1882;01;;SRI LANKA;;;Tsunami;;;;;;;;;8.567;81.233;0
GREECE:  LOI-MANESI-MESSINI (MESSINIA);1885;03;28;GREECE;;;;;;;;;;;;37;22;0
INDIA:  KASHMIR:  SRINAGAR;1885;05;30;INDIA;;;;3000;;;;;;;EXTREME (~$25 million or more);33.5;75;0
PHILIPPINES:  MINDANAO,MINDORO;1889;05;25;PHILIPPINES;;6.8;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);13.5;121;0
INDONESIA:  MADURA ISLAND, JAVA;1889;11;23;INDONESIA;;6;Tsunami;;;;;;;;;-7;113.5;0
PHILIPPINES:  BATAN ISLAND,SAN DOMINGO;1892;03;08;PHILIPPINES;;;;;;;;;;;MODERATE (~$1 to $5 million);21;122;0
INDONESIA:  SUMATRA:  PADANGSIDIMPUAN, LAKE TOBA;1892;05;17;INDONESIA;;;Tsunami;;;;;;;;MODERATE (~$1 to $5 million);2.5;99.5;0
PHILIPPINES:  MINDANAO, ZAMBOANGA, SULU, ISABELA;1897;09;21;PHILIPPINES;33;8.7;Tsunami;;;;;;;;SEVERE (~>$5 to $24 million);6;122;0
CALIFORNIA:  SAN DIEGO;1901;03;03;USA;;6.4;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);36;-120.5;0
JAPAN:  RYUKYU ISLANDS;1901;06;24;JAPAN;60;7.9;Tsunami;;;;;;;;;27;130;0
EL SALVADOR-GUATEMALA;1902;02;26;EL SALVADOR;;7;Tsunami;;;;;;;;;13.5;-89.5;0
TAIWAN:  JIAYI;1904;11;05;TAIWAN;;6.3;;145;158;;;661;;;MODERATE (~$1 to $5 million);23.5;120.3;0
RUSSIA:  KOMANDORSKY ISLAND;1905;09;15;RUSSIA;60;7.8;;;;;;;;;;53;164;0
JAMAICA:  KINGSTON;1907;01;14;JAMAICA;;6.5;Tsunami;1000;;;;;;30;EXTREME (~$25 million or more);18.2;-76.8;0
PHILIPPINES:  SE LUZON:  CAMARINES;1907;11;24;PHILIPPINES;;;;;;;;;;;MODERATE (~$1 to $5 million);14;123;0
TURKEY:  FOCA,MENEMEN,GUZELHISAR;1909;01;19;TURKEY;;5.8;;8;;;;;;;SEVERE (~>$5 to $24 million);38.6;26.9;0
TAIWAN:  TAIPEI;1909;04;14;TAIWAN;;7.3;;9;51;;;122;;;LIMITED (roughly corresponding to less than $1 million);25;121.5;0
PANAMA: AZUERO PENINSULA;1913;10;02;PANAMA;;6.7;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);7.1;-80.6;0
PAPUA NEW GUINEA:  N COAST;1916;08;03;PAPUA NEW GUINEA;60;7.5;;;;;;;;;;-4;144.5;0
PHILIPPINES:  BATANES:  IVANA,SABTAN,SAN VICENTE;1918;09;13;PHILIPPINES;;;;;;;;;;;MODERATE (~$1 to $5 million);20.4;121.95;0
PUERTO RICO;1918;10;25;USA TERRITORY;;;Tsunami;;;;;;;;;18.5;-67.5;0
FIJI ISLANDS:  RABI,TUNULOA MISSION,SUVASAVU;1919;10;03;FIJI;;6.9;;;;;;;;;MODERATE (~$1 to $5 million);-16.5;180;0
CENTRAL AFRICAN REPUBLIC:  NOLA;1921;09;16;CENTRAL AFRICAN REPUBLIC;;4.8;;;;;;;;;LIMITED (roughly corresponding to less than $1 million);3.8;16.3;0
ITALY:  N;1922;05;27;ITALY;;;;;;;;;;;;45.2;12.7;0
ITALY:  S;1923;12;15;ITALY;;;;;;;;;;;;41.7;13.5;0
CHINA:  YUNNAN PROVINCE:  TALIFU;1925;03;16;CHINA;26;7;;5000;;;;;;;EXTREME (~$25 million or more);25.7;100.4;0
ALASKA:  SE ALASKA;1927;10;24;USA;0;7.1;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);57.69;-136.07;0
ITALY:  N;1927;11;23;ITALY;;;;;;;;;;;;45.8;11.8;0
IRAN:  KOPET-DAGH;1929;05;01;IRAN;50;7.4;;3800;;;;;;;EXTREME (~$25 million or more);37.8;57.6;0
CANADA: QUEEN CHARLOTTE ISLANDS;1929;05;26;CANADA;33;7;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);51;-131;0
ALASKA:  ALEUTIAN ISLANDS:  NEAR ISLANDS;1929;12;17;USA;25;7.8;;;;;;;;;;52.5;171.5;0
SOLOMON ISLANDS;1931;10;10;SOLOMON ISLANDS;50;7.7;;;;;;;;;;-9.968;161.194;0
PAPUA NEW GUINEA;1933;12;12;PAPUA NEW GUINEA;;;Tsunami;;;;;;;;LIMITED (roughly corresponding to less than $1 million);-5;151;0
TURKEY:  KURDISTAN:  DIYARBAKIR (DIARBEKIR);1934;12;15;TURKEY;;;;20;;;;;;;MODERATE (~$1 to $5 million);37.919;40.211;0
JAPAN:  SANRIKU;1938;11;30;JAPAN;50;;Tsunami;;;;;;;;;37;142.2;0
PERU:  ICA, NAZCA;1942;08;24;PERU;60;8.2;Tsunami;30;25;;;;;;SEVERE (~>$5 to $24 million);-15;-76;0
INDONESIA:  S SUMATERA;1943;06;09;INDONESIA;50;7.6;;;;;;;;;;-1;101;0
MYANMAR (BURMA);1946;09;12;MYANMAR (BURMA);60;7.8;;;;;;;;;;23.9;96.2;0
W. HOKKAIDO ISLAND, JAPAN;1947;11;04;JAPAN;33;7;Tsunami;;;;;;;;;43.8;141;0
CANADA:  QUEEN CHARLOTTE ISLANDS;1949;08;22;CANADA;25;8.1;Tsunami;;;;;;;;;53.62;-133.27;0
PERU:  CUSCO;1950;05;21;PERU;;6;;83;;;;;;;SEVERE (~>$5 to $24 million);-13.5;-72;0
VENEZUELA: EL TOCUYO;1950;08;03;VENEZUELA;8;6.8;Tsunami;100;;;;;;;;10.5;-68;0
TAIWAN;1951;11;24;TAIWAN;;7.5;;17;250;;;;;;MODERATE (~$1 to $5 million);22.9;121.5;0
JAPAN:  HOKKAIDO;1952;03;04;JAPAN;45;8.1;Tsunami;33;;;;;;;SEVERE (~>$5 to $24 million);42.15;143.85;0
PERU-ECUADOR;1953;12;12;PERU;30;7.4;Tsunami;6;20;;;200;;;MODERATE (~$1 to $5 million);-3.4;-80.6;0
COSTA RICA;1955;09;01;COSTA RICA;;5.8;;10;;;;;;;MODERATE (~$1 to $5 million);10;-84.5;0
FRANCE:  ST PAUL D'UBAYE,JAUSIERS,CEILLAC,VARS;1959;04;05;FRANCE;;5.5;;;;;;;;;MODERATE (~$1 to $5 million);44;6.8;0
